상가업소번호,가게명,원래이름,리뷰,분리리뷰,리뷰날짜,제거리뷰,review_tfidf,review_count,keyword
0,합원서점,합 원서점,창경궁이 보이는 멋진 떡집. 너무 많은 토핑위주의 팥빙수보다 잘 다려진 팥만 올렺느팥빙수. 유자맛이 살짝 느껴진다. 이집 팥빙수와 주악 최고지요,이집 팥빙수와 주악 최고지요,2021-5-24,이집 팥빙수와 주악 최고지요,['이집' '이집 팥빙수와' '주악' '주악 최고지요' '최고지요' '팥빙수와' '팥빙수와 주악'],['이집' '이집 팥빙수와' '주악' '주악 최고지요' '최고지요' '팥빙수와' '팥빙수와 주악'],"['팥빙수와 주악', '최고지요', '이집', '주악 최고지요', '이집 팥빙수와']"
0,합원서점,합 원서점,도심의 조용한 골목에 기와지붕과 초록의 뷰가 있는떡카페.종류는 많지않지만 특색있는 떡과 퓨전전통음료를 맛볼수 있다.,도심의 조용한 골목에 기와지붕과 초록의 뷰가 있는떡카페.종류는 많지않지만 특색있는 떡과 퓨전전통음료를 맛볼수 있다.,2020-10-5,도심의 조용한 골목에 기와지붕과 초록의 뷰가 있는떡카페종류는 많지않지만 특색있는 떡과 퓨전전통음료를 맛볼수 있다,"['골목에' '골목에 기와지붕과' '기와지붕과' '기와지붕과 초록의' '도심의' '도심의 조용한' '떡과' '떡과 퓨전전통음료를'
 '많지않지만' '많지않지만 특색있는' '맛볼수' '맛볼수 있다' '뷰가' '뷰가 있는떡카페종류는' '있는떡카페종류는'
 '있는떡카페종류는 많지않지만' '있다' '조용한' '조용한 골목에' '초록의' '초록의 뷰가' '특색있는' '특색있는 떡과'
 '퓨전전통음료를' '퓨전전통음료를 맛볼수']","['골목에' '골목에 기와지붕과' '기와지붕과' '기와지붕과 초록의' '도심의' '도심의 조용한' '떡과' '떡과 퓨전전통음료를'
 '많지않지만' '많지않지만 특색있는' '맛볼수' '맛볼수 있다' '뷰가' '뷰가 있는떡카페종류는' '있는떡카페종류는'
 '있는떡카페종류는 많지않지만' '있다' '조용한' '조용한 골목에' '초록의' '초록의 뷰가' '특색있는' '특색있는 떡과'
 '퓨전전통음료를' '퓨전전통음료를 맛볼수']","['도심의 조용한', '초록의 뷰가', '기와지붕과 초록의', '있는떡카페종류는 많지않지만', '뷰가 있는떡카페종류는']"
17096474,도트블랭킷,도트 블랭킷,내부가 작아서 타이밍이 안맞으면 웨이팅이 길지만 음식은 맛있어요. 양도 많고 음료 종류도 다양해서 꼭 브런치 아니고 2차 카페로 와도 좋을 것 같아요.,내부가 작아서 타이밍이 안맞으면 웨이팅이 길지만 음식은 맛있어요.,2022-10-01,내부가 작아서 타이밍이 안맞으면 웨이팅이 길지만 음식은 맛있어요,"['길지만' '길지만 음식은' '내부가' '내부가 작아서' '맛있어요' '안맞으면' '안맞으면 웨이팅이' '웨이팅이'
 '웨이팅이 길지만' '음식은' '음식은 맛있어요' '작아서' '작아서 타이밍이' '타이밍이' '타이밍이 안맞으면']","['길지만' '길지만 음식은' '내부가' '내부가 작아서' '맛있어요' '안맞으면' '안맞으면 웨이팅이' '웨이팅이'
 '웨이팅이 길지만' '음식은' '음식은 맛있어요' '작아서' '작아서 타이밍이' '타이밍이' '타이밍이 안맞으면']","['웨이팅이 길지만', '내부가 작아서', '음식은 맛있어요', '작아서 타이밍이', '길지만 음식은']"
17096474,도트블랭킷,도트 블랭킷,내부가 작아서 타이밍이 안맞으면 웨이팅이 길지만 음식은 맛있어요. 양도 많고 음료 종류도 다양해서 꼭 브런치 아니고 2차 카페로 와도 좋을 것 같아요.,양도 많고 음료 종류도 다양해서 꼭 브런치 아니고 2차 카페로 와도 좋을 것 같아요.,2022-10-01,양도 많고 음료 종류도 다양해서 꼭 브런치 아니고 2차 카페로 와도 좋을 것 같아요,"['2차' '2차 카페로' '같아요' '다양해서' '다양해서 브런치' '많고' '많고 음료' '브런치' '브런치 아니고' '아니고'
 '아니고 2차' '양도' '양도 많고' '와도' '와도 좋을' '음료' '음료 종류도' '종류도' '종류도 다양해서' '좋을'
 '좋을 같아요' '카페로' '카페로 와도']","['2차' '2차 카페로' '같아요' '다양해서' '다양해서 브런치' '많고' '많고 음료' '브런치' '브런치 아니고' '아니고'
 '아니고 2차' '양도' '양도 많고' '와도' '와도 좋을' '음료' '음료 종류도' '종류도' '종류도 다양해서' '좋을'
 '좋을 같아요' '카페로' '카페로 와도']","['카페로', '2차 카페로', '카페로 와도', '음료 종류도', '많고 음료']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임.,2021-11-17,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임,"['방향' '방향 우측' '브런치' '브런치 카페임' '생가' '생가 방향' '아담한' '아담한 브런치' '안국역에서'
 '안국역에서 윤보선' '우측' '우측 아담한' '윤보선' '윤보선 생가' '카페임']","['방향' '방향 우측' '브런치' '브런치 카페임' '생가' '생가 방향' '아담한' '아담한 브런치' '안국역에서'
 '안국역에서 윤보선' '우측' '우측 아담한' '윤보선' '윤보선 생가' '카페임']","['생가 방향', '우측', '우측 아담한', '안국역에서 윤보선', '방향 우측']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,테이블이 소수라 대기 시간이 김.,2021-11-17,테이블이 소수라 대기 시간이 김,['대기' '대기 시간이' '소수라' '소수라 대기' '시간이' '테이블이' '테이블이 소수라'],['대기' '대기 시간이' '소수라' '소수라 대기' '시간이' '테이블이' '테이블이 소수라'],"['소수라 대기', '시간이', '대기 시간이', '테이블이', '테이블이 소수라']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함.,2021-11-17,장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함,"['깔끔한' '깔끔한 내부' '내부' '내부 분위기가' '대기를' '대기를 보상하는' '듯힌' '듯힌 훌륭한' '보상하는'
 '보상하는 듯힌' '분위기가' '분위기가 편안함을' '음식과' '음식과 깔끔한' '장시간' '장시간 대기를' '제공함' '편안함을'
 '편안함을 제공함' '훌륭한' '훌륭한 음식과']","['깔끔한' '깔끔한 내부' '내부' '내부 분위기가' '대기를' '대기를 보상하는' '듯힌' '듯힌 훌륭한' '보상하는'
 '보상하는 듯힌' '분위기가' '분위기가 편안함을' '음식과' '음식과 깔끔한' '장시간' '장시간 대기를' '제공함' '편안함을'
 '편안함을 제공함' '훌륭한' '훌륭한 음식과']","['분위기가 편안함을', '음식과', '장시간 대기를', '훌륭한 음식과', '음식과 깔끔한']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,음식 데코가 조화롭고 셰프의 정성이 느껴짐.,2021-11-17,음식 데코가 조화롭고 셰프의 정성이 느껴짐,"['느껴짐' '데코가' '데코가 조화롭고' '셰프의' '셰프의 정성이' '음식' '음식 데코가' '정성이' '정성이 느껴짐'
 '조화롭고' '조화롭고 셰프의']","['느껴짐' '데코가' '데코가 조화롭고' '셰프의' '셰프의 정성이' '음식' '음식 데코가' '정성이' '정성이 느껴짐'
 '조화롭고' '조화롭고 셰프의']","['음식', '음식 데코가', '셰프의', '셰프의 정성이', '조화롭고 셰프의']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,음식 맛도 좋고 맛에 비해 가격이 저렴한 편.,2021-11-17,음식 맛도 좋고 맛에 비해 가격이 저렴한 편,"['가격이' '가격이 저렴한' '맛도' '맛도 좋고' '맛에' '맛에 비해' '비해' '비해 가격이' '음식' '음식 맛도'
 '저렴한' '좋고' '좋고 맛에']","['가격이' '가격이 저렴한' '맛도' '맛도 좋고' '맛에' '맛에 비해' '비해' '비해 가격이' '음식' '음식 맛도'
 '저렴한' '좋고' '좋고 맛에']","['맛에 비해', '저렴한', '비해 가격이', '가격이 저렴한', '음식 맛도']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,내부 화장실이 좁지만 깨끗하게 유지되고 있음.,2021-11-17,내부 화장실이 좁지만 깨끗하게 유지되고 있음,"['깨끗하게' '깨끗하게 유지되고' '내부' '내부 화장실이' '유지되고' '유지되고 있음' '있음' '좁지만' '좁지만 깨끗하게'
 '화장실이' '화장실이 좁지만']","['깨끗하게' '깨끗하게 유지되고' '내부' '내부 화장실이' '유지되고' '유지되고 있음' '있음' '좁지만' '좁지만 깨끗하게'
 '화장실이' '화장실이 좁지만']","['화장실이', '깨끗하게 유지되고', '내부 화장실이', '좁지만 깨끗하게', '화장실이 좁지만']"
17096474,도트블랭킷,도트 블랭킷,안국역에서 윤보선 생가 방향 우측 아담한 브런치 카페임. 테이블이 소수라 대기 시간이 김. 장시간 대기를 보상하는 듯힌  훌륭한 음식과 깔끔한 내부 분위기가 편안함을 제공함. 음식 데코가 조화롭고 셰프의 정성이 느껴짐. 음식 맛도 좋고 맛에 비해 가격이 저렴한 편. 내부 화장실이 좁지만 깨끗하게 유지되고 있음. 평점 4.5 이상.,평점 4.5 이상.,2021-11-17,평점 45 이상,['45' '45 이상' '이상' '평점' '평점 45'],['45' '45 이상' '이상' '평점' '평점 45'],"['평점', '이상', '45', '45 이상', '평점 45']"
17096474,도트블랭킷,도트 블랭킷,"도트블랭킷은 오픈키친이라 깔끔하게 관리되고 있는 것을 직접 볼 수 있어서 좋았어요. 허니 리코타 블랭킷은 고소한 리코타 치즈, 루꼴라 치즈, 쫄깃한 샤워브레드가 어우러져 달달하면서 치즈덕후의 마음에 쏙 든 메뉴였어요. 한끼든든 아보카도 새우샐러드는 진짜 양 많고, 보기도 좋지만 영양소도 가득했는데요. 아보카도가 아낌없이 들어있고, 채소, 방울토마토도 많아서 맛있는 건강식 느낌이 확 났어요.",도트블랭킷은 오픈키친이라 깔끔하게 관리되고 있는 것을 직접 볼 수 있어서 좋았어요.,2021-3-22,도트블랭킷은 오픈키친이라 깔끔하게 관리되고 있는 것을 직접 볼 수 있어서 좋았어요,"['것을' '것을 직접' '관리되고' '관리되고 있는' '깔끔하게' '깔끔하게 관리되고' '도트블랭킷은' '도트블랭킷은 오픈키친이라'
 '오픈키친이라' '오픈키친이라 깔끔하게' '있는' '있는 것을' '있어서' '있어서 좋았어요' '좋았어요' '직접' '직접 있어서']","['것을' '것을 직접' '관리되고' '관리되고 있는' '깔끔하게' '깔끔하게 관리되고' '도트블랭킷은' '도트블랭킷은 오픈키친이라'
 '오픈키친이라' '오픈키친이라 깔끔하게' '있는' '있는 것을' '있어서' '있어서 좋았어요' '좋았어요' '직접' '직접 있어서']","['오픈키친이라', '깔끔하게', '깔끔하게 관리되고', '도트블랭킷은 오픈키친이라', '오픈키친이라 깔끔하게']"
17096474,도트블랭킷,도트 블랭킷,"도트블랭킷은 오픈키친이라 깔끔하게 관리되고 있는 것을 직접 볼 수 있어서 좋았어요. 허니 리코타 블랭킷은 고소한 리코타 치즈, 루꼴라 치즈, 쫄깃한 샤워브레드가 어우러져 달달하면서 치즈덕후의 마음에 쏙 든 메뉴였어요. 한끼든든 아보카도 새우샐러드는 진짜 양 많고, 보기도 좋지만 영양소도 가득했는데요. 아보카도가 아낌없이 들어있고, 채소, 방울토마토도 많아서 맛있는 건강식 느낌이 확 났어요.","허니 리코타 블랭킷은 고소한 리코타 치즈, 루꼴라 치즈, 쫄깃한 샤워브레드가 어우러져 달달하면서 치즈덕후의 마음에 쏙 든 메뉴였어요.",2021-3-22,허니 리코타 블랭킷은 고소한 리코타 치즈 루꼴라 치즈 쫄깃한 샤워브레드가 어우러져 달달하면서 치즈덕후의 마음에 쏙 든 메뉴였어요,"['고소한' '고소한 리코타' '달달하면서' '달달하면서 치즈덕후의' '루꼴라' '루꼴라 치즈' '리코타' '리코타 블랭킷은'
 '리코타 치즈' '마음에' '마음에 메뉴였어요' '메뉴였어요' '블랭킷은' '블랭킷은 고소한' '샤워브레드가'
 '샤워브레드가 어우러져' '어우러져' '어우러져 달달하면서' '쫄깃한' '쫄깃한 샤워브레드가' '치즈' '치즈 루꼴라'
 '치즈 쫄깃한' '치즈덕후의' '치즈덕후의 마음에' '허니' '허니 리코타']","['고소한' '고소한 리코타' '달달하면서' '달달하면서 치즈덕후의' '루꼴라' '루꼴라 치즈' '리코타' '리코타 블랭킷은'
 '리코타 치즈' '마음에' '마음에 메뉴였어요' '메뉴였어요' '블랭킷은' '블랭킷은 고소한' '샤워브레드가'
 '샤워브레드가 어우러져' '어우러져' '어우러져 달달하면서' '쫄깃한' '쫄깃한 샤워브레드가' '치즈' '치즈 루꼴라'
 '치즈 쫄깃한' '치즈덕후의' '치즈덕후의 마음에' '허니' '허니 리코타']","['달달하면서 치즈덕후의', '리코타 치즈', '루꼴라 치즈', '치즈덕후의 마음에', '치즈 루꼴라']"
