상가업소번호,가게명,원래이름,리뷰,리뷰날짜,제거리뷰,review_tfidf,keyword
0,갈로팡,갈로팡,분위기도 너무 좋고 음식도 진짜 맛있었어요 친절해요!!,2023-3-19,분위기도 너무 좋고 음식도 진짜 맛있었어요 친절해요,"['너무' '너무 좋고' '맛있었어요' '맛있었어요 친절해요' '분위기도' '분위기도 너무' '음식도' '음식도 진짜' '좋고'
 '좋고 음식도' '진짜' '진짜 맛있었어요' '친절해요']","['음식도 진짜', '좋고 음식도', '맛있었어요', '맛있었어요 친절해요', '진짜 맛있었어요']"
0,갈로팡,갈로팡,매장이 작아서 예약 필수입니다. 합리적인 가격에 파인다이닝을 즐길 수 있는 곳이에요.,2022-6-1,매장이 작아서 예약 필수입니다 합리적인 가격에 파인다이닝을 즐길 수 있는 곳이에요,"['가격에' '가격에 파인다이닝을' '곳이에요' '매장이' '매장이 작아서' '예약' '예약 필수입니다' '있는' '있는 곳이에요'
 '작아서' '작아서 예약' '즐길' '즐길 있는' '파인다이닝을' '파인다이닝을 즐길' '필수입니다' '필수입니다 합리적인'
 '합리적인' '합리적인 가격에']","['합리적인 가격에', '예약', '매장이 작아서', '예약 필수입니다', '작아서 예약']"
0,갈로팡,갈로팡,오만원으로 즐길 수 있는 파인다이닝. 가격도 맛도 괜찮은편인거 같다,2022-2-14,오만원으로 즐길 수 있는 파인다이닝 가격도 맛도 괜찮은편인거 같다,"['가격도' '가격도 맛도' '같다' '괜찮은편인거' '괜찮은편인거 같다' '맛도' '맛도 괜찮은편인거' '오만원으로'
 '오만원으로 즐길' '있는' '있는 파인다이닝' '즐길' '즐길 있는' '파인다이닝' '파인다이닝 가격도']","['맛도', '가격도', '맛도 괜찮은편인거', '파인다이닝 가격도', '가격도 맛도']"
0,브릭샌드삼청점,브릭샌드 삼청점,휘낭시에가 되게 겉이 약간 바삭하고 맛있었어요. 개별 포장되어 있어서 그런지 수재 느낌은 좀 덜났지만요.달콤브릭 맛잇었고 차도 우려서 찻주전자로 줘서 좋았어요근데 평상같은 의자만 있고 테이블없음,2023-1-3,휘낭시에가 되게 겉이 약간 바삭하고 맛있었어요 개별 포장되어 있어서 그런지 수재 느낌은 좀 덜났지만요달콤브릭 맛잇었고 차도 우려서 찻주전자로 줘서 좋았어요근데 평상같은 의자만 있고 테이블없음,"['개별' '개별 포장되어' '겉이' '겉이 약간' '그런지' '그런지 수재' '느낌은' '느낌은 덜났지만요달콤브릭'
 '덜났지만요달콤브릭' '덜났지만요달콤브릭 맛잇었고' '되게' '되게 겉이' '맛잇었고' '맛잇었고 차도' '맛있었어요'
 '맛있었어요 개별' '바삭하고' '바삭하고 맛있었어요' '수재' '수재 느낌은' '약간' '약간 바삭하고' '우려서'
 '우려서 찻주전자로' '의자만' '의자만 있고' '있고' '있고 테이블없음' '있어서' '있어서 그런지' '좋았어요근데'
 '좋았어요근데 평상같은' '줘서' '줘서 좋았어요근데' '차도' '차도 우려서' '찻주전자로' '찻주전자로 줘서' '테이블없음'
 '평상같은' '평상같은 의자만' '포장되어' '포장되어 있어서' '휘낭시에가' '휘낭시에가 되게']","['맛잇었고', '느낌은 덜났지만요달콤브릭', '바삭하고 맛있었어요', '맛잇었고 차도', '덜났지만요달콤브릭 맛잇었고']"
0,브릭샌드삼청점,브릭샌드 삼청점,분위기 진짜 깔끔하고 좋아요버터향 솔솔 나는 휘낭시에 맛있습니다,--8-42,분위기 진짜 깔끔하고 좋아요버터향 솔솔 나는 휘낭시에 맛있습니다,"['깔끔하고' '깔끔하고 좋아요버터향' '나는' '나는 휘낭시에' '맛있습니다' '분위기' '분위기 진짜' '솔솔' '솔솔 나는'
 '좋아요버터향' '좋아요버터향 솔솔' '진짜' '진짜 깔끔하고' '휘낭시에' '휘낭시에 맛있습니다']","['좋아요버터향 솔솔', '진짜 깔끔하고', '솔솔 나는', '깔끔하고 좋아요버터향', '휘낭시에 맛있습니다']"
0,브릭샌드삼청점,브릭샌드 삼청점,브릭샌드 휘낭시에 종류 다양하고 가격도 착한편!! 가장 맛있었던건 김브릭인데 김부각이 올라가 바삭한 식감이 더해져서 재밌고 맛있음!!,2022-10-3,브릭샌드 휘낭시에 종류 다양하고 가격도 착한편 가장 맛있었던건 김브릭인데 김부각이 올라가 바삭한 식감이 더해져서 재밌고 맛있음,"['가격도' '가격도 착한편' '가장' '가장 맛있었던건' '김부각이' '김부각이 올라가' '김브릭인데' '김브릭인데 김부각이'
 '다양하고' '다양하고 가격도' '더해져서' '더해져서 재밌고' '맛있었던건' '맛있었던건 김브릭인데' '맛있음' '바삭한'
 '바삭한 식감이' '브릭샌드' '브릭샌드 휘낭시에' '식감이' '식감이 더해져서' '올라가' '올라가 바삭한' '재밌고'
 '재밌고 맛있음' '종류' '종류 다양하고' '착한편' '착한편 가장' '휘낭시에' '휘낭시에 종류']","['김부각이', '맛있었던건', '김브릭인데 김부각이', '맛있었던건 김브릭인데', '가장 맛있었던건']"
0,브릭샌드삼청점,브릭샌드 삼청점,휘낭시에 진짜 맛있고 분위기도 너무 좋아요 선물용으로도 딱 좋아요,2022-10-26,휘낭시에 진짜 맛있고 분위기도 너무 좋아요 선물용으로도 딱 좋아요,"['너무' '너무 좋아요' '맛있고' '맛있고 분위기도' '분위기도' '분위기도 너무' '선물용으로도' '선물용으로도 좋아요'
 '좋아요' '좋아요 선물용으로도' '진짜' '진짜 맛있고' '휘낭시에' '휘낭시에 진짜']","['좋아요 선물용으로도', '맛있고', '맛있고 분위기도', '진짜 맛있고', '선물용으로도 좋아요']"
0,브릭샌드삼청점,브릭샌드 삼청점,삼청동 새로 생긴 카페 크고 깔끔하다휘낭시에 전문점만큼 휘낭시에가 맛있다,2022-9-20,삼청동 새로 생긴 카페 크고 깔끔하다휘낭시에 전문점만큼 휘낭시에가 맛있다,"['깔끔하다휘낭시에' '깔끔하다휘낭시에 전문점만큼' '맛있다' '삼청동' '삼청동 새로' '새로' '새로 생긴' '생긴'
 '생긴 카페' '전문점만큼' '전문점만큼 휘낭시에가' '카페' '카페 크고' '크고' '크고 깔끔하다휘낭시에' '휘낭시에가'
 '휘낭시에가 맛있다']","['삼청동 새로', '휘낭시에가 맛있다', '카페', '생긴 카페', '카페 크고']"
18056113,갓잇,갓잇 안국점,안국역 골목에 위치한 멕시코 요리점입니다! 깡통만두 집 맞은편이에요 저희가 갔을 때는 평일 낮이라 웨이팅은 없었는데 그래도 가게가 꽉 차있었어요 주말에는 기본적으로 웨이팅이 있다고 합니다 음식 양도 많고 맛있었어요 고수를 따로 준비해 주시는 점이 배려있어서 좋았습니다 다만 가격이..^^ 안국역 근처 식당 생각하면 나쁘지는 않는데 제 기준 조금 부담스러운 가격이었습니다 그래도 직원분들이 친절하셔서 좋았고 손으로 먹는 음식이어서 위생이 조금 신경쓰였는데 가게 안에 세면대가 있어 손을 씻기 편해 좋더라구요 대신 가게 안이 좁고 올라오는 길이 계단이었던 걸로 기억되어 휠체어 이용하시는 분들은 식당 이용이 힘들 것 같습니다,2022-12-19,안국역 골목에 위치한 멕시코 요리점입니다 깡통만두 집 맞은편이에요 저희가 갔을 때는 평일 낮이라 웨이팅은 없었는데 그래도 가게가 꽉 차있었어요 주말에는 기본적으로 웨이팅이 있다고 합니다 음식 양도 많고 맛있었어요 고수를 따로 준비해 주시는 점이 배려있어서 좋았습니다 다만 가격이 안국역 근처 식당 생각하면 나쁘지는 않는데 제 기준 조금 부담스러운 가격이었습니다 그래도 직원분들이 친절하셔서 좋았고 손으로 먹는 음식이어서 위생이 조금 신경쓰였는데 가게 안에 세면대가 있어 손을 씻기 편해 좋더라구요 대신 가게 안이 좁고 올라오는 길이 계단이었던 걸로 기억되어 휠체어 이용하시는 분들은 식당 이용이 힘들 것 같습니다,"['가게' '가게 안에' '가게 안이' '가게가' '가게가 차있었어요' '가격이' '가격이 안국역' '가격이었습니다'
 '가격이었습니다 그래도' '갔을' '갔을 때는' '같습니다' '걸로' '걸로 기억되어' '계단이었던' '계단이었던 걸로' '고수를'
 '고수를 따로' '골목에' '골목에 위치한' '그래도' '그래도 가게가' '그래도 직원분들이' '근처' '근처 식당' '기본적으로'
 '기본적으로 웨이팅이' '기억되어' '기억되어 휠체어' '기준' '기준 조금' '길이' '길이 계단이었던' '깡통만두'
 '깡통만두 맞은편이에요' '나쁘지는' '나쁘지는 않는데' '낮이라' '낮이라 웨이팅은' '다만' '다만 가격이' '대신'
 '대신 가게' '따로' '따로 준비해' '때는' '때는 평일' '많고' '많고 맛있었어요' '맛있었어요' '맛있었어요 고수를'
 '맞은편이에요' '맞은편이에요 저희가' '먹는' '먹는 음식이어서' '멕시코' '멕시코 요리점입니다' '배려있어서'
 '배려있어서 좋았습니다' '부담스러운' '부담스러운 가격이었습니다' '분들은' '분들은 식당' '생각하면' '생각하면 나쁘지는'
 '세면대가' '세면대가 있어' '손으로' '손으로 먹는' '손을' '손을 씻기' '식당' '식당 생각하면' '식당 이용이'
 '신경쓰였는데' '신경쓰였는데 가게' '씻기' '씻기 편해' '안국역' '안국역 골목에' '안국역 근처' '안에' '안에 세면대가'
 '안이' '안이 좁고' '않는데' '않는데 기준' '양도' '양도 많고' '없었는데' '없었는데 그래도' '올라오는'
 '올라오는 길이' '요리점입니다' '요리점입니다 깡통만두' '웨이팅은' '웨이팅은 없었는데' '웨이팅이' '웨이팅이 있다고'
 '위생이' '위생이 조금' '위치한' '위치한 멕시코' '음식' '음식 양도' '음식이어서' '음식이어서 위생이' '이용이'
 '이용이 힘들' '이용하시는' '이용하시는 분들은' '있다고' '있다고 합니다' '있어' '있어 손을' '저희가' '저희가 갔을'
 '점이' '점이 배려있어서' '조금' '조금 부담스러운' '조금 신경쓰였는데' '좁고' '좁고 올라오는' '좋더라구요'
 '좋더라구요 대신' '좋았고' '좋았고 손으로' '좋았습니다' '좋았습니다 다만' '주말에는' '주말에는 기본적으로' '주시는'
 '주시는 점이' '준비해' '준비해 주시는' '직원분들이' '직원분들이 친절하셔서' '차있었어요' '차있었어요 주말에는'
 '친절하셔서' '친절하셔서 좋았고' '편해' '편해 좋더라구요' '평일' '평일 낮이라' '합니다' '합니다 음식' '휠체어'
 '휠체어 이용하시는' '힘들' '힘들 같습니다']","['분들은 식당', '식당 이용이', '근처 식당', '위치한 멕시코', '멕시코 요리점입니다']"
18056113,갓잇,갓잇 안국점,"갓잇 성내점에 갔을 때 정말 맛있게 먹었던 기억이 있어서 깡통만두 먹으러 갔다가 우연히 만나서 바로 들어감…역시나 존맛탱이고,,,종웝원분이 왤케 친절함?! (과하지 않은 프렌들리) 그리고 3시에 갔더니 별로 안 기다림…. 갓잇은 사랑임",2022-6-13,갓잇 성내점에 갔을 때 정말 맛있게 먹었던 기억이 있어서 깡통만두 먹으러 갔다가 우연히 만나서 바로 들어감역시나 존맛탱이고종웝원분이 왤케 친절함 과하지 않은 프렌들리 그리고 3시에 갔더니 별로 안 기다림 갓잇은 사랑임,"['3시에' '3시에 갔더니' '갓잇' '갓잇 성내점에' '갓잇은' '갓잇은 사랑임' '갔다가' '갔다가 우연히' '갔더니'
 '갔더니 별로' '갔을' '갔을 정말' '과하지' '과하지 않은' '그리고' '그리고 3시에' '기다림' '기다림 갓잇은'
 '기억이' '기억이 있어서' '깡통만두' '깡통만두 먹으러' '들어감역시나' '들어감역시나 존맛탱이고종웝원분이' '만나서'
 '만나서 바로' '맛있게' '맛있게 먹었던' '먹었던' '먹었던 기억이' '먹으러' '먹으러 갔다가' '바로' '바로 들어감역시나'
 '별로' '별로 기다림' '사랑임' '성내점에' '성내점에 갔을' '않은' '않은 프렌들리' '왤케' '왤케 친절함' '우연히'
 '우연히 만나서' '있어서' '있어서 깡통만두' '정말' '정말 맛있게' '존맛탱이고종웝원분이' '존맛탱이고종웝원분이 왤케'
 '친절함' '친절함 과하지' '프렌들리' '프렌들리 그리고']","['그리고 3시에', '맛있게 먹었던', '먹었던 기억이', '3시에 갔더니', '기억이 있어서']"
18056113,갓잇,갓잇 안국점,가성비 괜찮고 분위기도 좋아요맛도 괜찮은듯!늦으면 웨이팅 있어요,2022-10-7,가성비 괜찮고 분위기도 좋아요맛도 괜찮은듯늦으면 웨이팅 있어요,"['가성비' '가성비 괜찮고' '괜찮고' '괜찮고 분위기도' '괜찮은듯늦으면' '괜찮은듯늦으면 웨이팅' '분위기도'
 '분위기도 좋아요맛도' '웨이팅' '웨이팅 있어요' '있어요' '좋아요맛도' '좋아요맛도 괜찮은듯늦으면']","['가성비 괜찮고', '괜찮은듯늦으면', '분위기도 좋아요맛도', '좋아요맛도 괜찮은듯늦으면', '괜찮은듯늦으면 웨이팅']"
0,mishmash,mishmash,"예약제, 퓨전한식다이닝 너무 좋아요 맛있고 분위기도 너무 좋아요",2022-05-12,예약제 퓨전한식다이닝 너무 좋아요 맛있고 분위기도 너무 좋아요,"['너무' '너무 좋아요' '맛있고' '맛있고 분위기도' '분위기도' '분위기도 너무' '예약제' '예약제 퓨전한식다이닝' '좋아요'
 '좋아요 맛있고' '퓨전한식다이닝' '퓨전한식다이닝 너무']","['퓨전한식다이닝 너무', '너무 좋아요', '좋아요 맛있고', '맛있고', '맛있고 분위기도']"
0,mishmash,mishmash,여기 생각보다는 그저그런데 합리적인 가격에 분위기 좋은 파인다이닝이긴 한 것 같습니다. 다만 음식들이 크게 특색은 없어요.,2021-10-25,여기 생각보다는 그저그런데 합리적인 가격에 분위기 좋은 파인다이닝이긴 한 것 같습니다 다만 음식들이 크게 특색은 없어요,"['가격에' '가격에 분위기' '같습니다' '같습니다 다만' '그저그런데' '그저그런데 합리적인' '다만' '다만 음식들이'
 '분위기' '분위기 좋은' '생각보다는' '생각보다는 그저그런데' '없어요' '여기' '여기 생각보다는' '음식들이'
 '음식들이 크게' '좋은' '좋은 파인다이닝이긴' '크게' '크게 특색은' '특색은' '특색은 없어요' '파인다이닝이긴'
 '파인다이닝이긴 같습니다' '합리적인' '합리적인 가격에']","['생각보다는 그저그런데', '합리적인 가격에', '음식들이', '음식들이 크게', '다만 음식들이']"
