상가업소번호,가게명,키워드,갯수,행정동,업종,리뷰
MA010120220813227928,의원상 이대점,오리지널,1.0,신촌동,중식,의원상 지엔빙은 마라맛기름에 볶은 감자채+ 닭고기튀김+중국식 소세지+양상추가 들어갑니다. 닭고기는 시판되는 튀김옷 입힌 닭고기가 들어가요. 순살닭고기아니니 참고하세요.개인적으로 오리지널보다 나은듯합니다. 오리지널은 중국에서 먹는것보다 별로였거든요.   주변 가게들에 비해 늦게까지 열어서 야식으로 사먹기 좋습니다. 실제로 지엔빙은 흔히 먹는 야식 메뉴이기도 하고요. 중국의 마라향을 싫어하면 은은하게 나는 정도이긴하지만 싫어하실듯 합니다.  위생정도는 보통입니다. 늘 갈때마다 뭔가 난잡하다는 생각을 하게돼요. 그래도 오픈형 주방이니 가려진곳보다 나은것 같긴 합니다.
MA010120220813227928,의원상 이대점,마라,1.0,신촌동,중식,의원상 지엔빙은 마라맛기름에 볶은 감자채+ 닭고기튀김+중국식 소세지+양상추가 들어갑니다. 닭고기는 시판되는 튀김옷 입힌 닭고기가 들어가요. 순살닭고기아니니 참고하세요.개인적으로 오리지널보다 나은듯합니다. 오리지널은 중국에서 먹는것보다 별로였거든요.   주변 가게들에 비해 늦게까지 열어서 야식으로 사먹기 좋습니다. 실제로 지엔빙은 흔히 먹는 야식 메뉴이기도 하고요. 중국의 마라향을 싫어하면 은은하게 나는 정도이긴하지만 싫어하실듯 합니다.  위생정도는 보통입니다. 늘 갈때마다 뭔가 난잡하다는 생각을 하게돼요. 그래도 오픈형 주방이니 가려진곳보다 나은것 같긴 합니다.
MA010120220813227928,의원상 이대점,기름,1.0,신촌동,중식,의원상 지엔빙은 마라맛기름에 볶은 감자채+ 닭고기튀김+중국식 소세지+양상추가 들어갑니다. 닭고기는 시판되는 튀김옷 입힌 닭고기가 들어가요. 순살닭고기아니니 참고하세요.개인적으로 오리지널보다 나은듯합니다. 오리지널은 중국에서 먹는것보다 별로였거든요.   주변 가게들에 비해 늦게까지 열어서 야식으로 사먹기 좋습니다. 실제로 지엔빙은 흔히 먹는 야식 메뉴이기도 하고요. 중국의 마라향을 싫어하면 은은하게 나는 정도이긴하지만 싫어하실듯 합니다.  위생정도는 보통입니다. 늘 갈때마다 뭔가 난잡하다는 생각을 하게돼요. 그래도 오픈형 주방이니 가려진곳보다 나은것 같긴 합니다.
MA010120220813227928,의원상 이대점,매운,1.0,신촌동,중식,쏸라펀 약간 매운 맛. 혀가 얼얼해서 다 못 먹음.
MA010120220813227928,의원상 이대점,맛있는,3.0,신촌동,중식,"너무 맛있어서 이성을 잃고, 사진 찍는것도 깜짝하고 먹었어요ㅠ 진짜 중국 음식이 그리울때 의원상 강추합니다!"
MA010120220805123375,이가네설렁탕,맛있는,7.0,신촌동,한식,맛있어요
MA010120220805123375,이가네설렁탕,단짠,3.0,신촌동,한식,맛있다 ! 담백하다! 친절하다!  국물과 진~한 설렁탕 국물과고추장아찌와 같이 먹으면 단짠단짠 최고의 하모니다!!
MA010120220805123375,이가네설렁탕,진한 국물,2.0,신촌동,한식,맛있다 ! 담백하다! 친절하다!  국물과 진~한 설렁탕 국물과고추장아찌와 같이 먹으면 단짠단짠 최고의 하모니다
MA010120220805123375,이가네설렁탕,설렁탕,3.0,신촌동,한식,너무 맛있는 이가네 설렁탕
MA010120220805123375,이가네설렁탕,고추장아찌,2.0,신촌동,한식,냠냠얌 주인아주머니 친절하시고 국물 하나 안남기고 다 비우고 왔더니 잘 먹는다고 하시면서 칭찬해주셨어요 넘넘 맛있었고 담에도 먹으러 오려고용 깍두기 일품!!! 고추장아찌도 굿둣
MA010120220805123375,이가네설렁탕,고추,2.0,신촌동,한식,냠냠얌 주인아주머니 친절하시고 국물 하나 안남기고 다 비우고 왔더니 잘 먹는다고 하시면서 칭찬해주셨어요 넘넘 맛있었고 담에도 먹으러 오려고용 깍두기 일품!!! 고추장아찌도 굿둣
MA010120220805123375,이가네설렁탕,친절한,2.0,신촌동,한식,냠냠얌 주인아주머니 친절하시고 국물 하나 안남기고 다 비우고 왔더니 잘 먹는다고 하시면서 칭찬해주셨어요 넘넘 맛있었고 담에도 먹으러 오려고용 깍두기 일품!!! 고추장아찌도 굿둣
MA010120220805123375,이가네설렁탕,깍두기,2.0,신촌동,한식,"깍두기도, 설렁탕도 맛있어요"
MA010120220805123375,이가네설렁탕,국물,3.0,신촌동,한식,국물도 진하고 양도 많아요 특히 김치가 맛있어서 좋아해요
MA010120220805123375,이가네설렁탕,진한,2.0,신촌동,한식,국물도 진하고 양도 많아요 특히 김치가 맛있어서 좋아해요
MA010120220812069328,이국장,우동,4.0,신촌동,일식,처음에 주문한 음식이 엄청 큰 그릇에 나와서 대식가가 된 기분이 났어요! 1.5인분이랬는데 2.5인분인줄..진짜 푸짐했습니다!! 많은 그릇을 상에 다 올려주는 알바가 대단했어요ㅎㅎ 특히우동에 있던 어묵이 왕 크고 맛있었어요!! 닭볶음탕은 매운맛/순한맛이 있었는데 순한맛도적절히 맵고 좋았습니다! 가라아게랑돈까스도 부드러운소스랑 잘 어우러지고 맛있었어요!! 담엔 카레먹으러 또 갈 생각입니다 :)
MA010120220812069328,이국장,맛있는,24.0,신촌동,일식,지난번에도 왔는데 맛있어서 또 왔어요!ㅎㅎ 맛있는 음식 늘 감사합니다 신촌 부근에서 늦게까지 하는 음식점이라 더 좋네요^^
MA010120220812069328,이국장,부드러운,4.0,신촌동,일식,존맛탱!!!돈까스 너무너무 부드럽고 맛있어요 ㅜㅠㅠ
MA010120220812069328,이국장,소스,3.0,신촌동,일식,이국장 닭볶음탕 진짜 맛있어요!! 벌써 재방문만 4번째에요ㅎㅎ돈까스도소스가 부드러운 맛이어서 맛있고 바삭바삭해서 좋아요~
MA010120220812069328,이국장,사케,3.0,신촌동,일식,사장님이 친절하시구 가게 분위기 좋습니다 사케동 추천드립니다
MA010120220812069328,이국장,돈까스,9.0,신촌동,일식,돈까스가 진짜 가성비 짱이에요.집근처였음 맨날 먹었을듯요.
MA010120220812069328,이국장,카레,4.0,신촌동,일식,돈가스가 바삭하면서소스가 맛있어요 또 카레도 불맛이 매콤하면서 저입맛에 딱입니다. 커다란 그릇에 주시는게 인상깊고 직원분도 매우 친절하세요
MA010120220812069328,이국장,친절한,10.0,신촌동,일식,"넘 맛있어서 정신없이 먹느라 대충 먹는 중간에 사진을 찍었어요...ㅎㅎ 돈가스랑 가라아게가 진짜 너무 맛있고, 기본으로 나오는 장국 조차도 맛있었어요!  음식점이랑 화장실 모두 인테리어가 좋았고, 사장님도 친절하세요! (잘생기심.)  이 근처에서 점심이나 저녁을 고민하시는 분들이시라면적극 추천합니다!"
MA010120220812069328,이국장,가라아게,6.0,신촌동,일식,"넘 맛있어서 정신없이 먹느라 대충 먹는 중간에 사진을 찍었어요...ㅎㅎ 돈가스랑 가라아게가 진짜 너무 맛있고, 기본으로 나오는 장국 조차도 맛있었어요!  음식점이랑 화장실 모두 인테리어가 좋았고, 사장님도 친절하세요! (잘생기심.)  이 근처에서 점심이나 저녁을 고민하시는 분들이시라면적극 추천합니다!"
MA010120220812069328,이국장,추천,5.0,신촌동,일식,"넘 맛있어서 정신없이 먹느라 대충 먹는 중간에 사진을 찍었어요...ㅎㅎ 돈가스랑 가라아게가 진짜 너무 맛있고, 기본으로 나오는 장국 조차도 맛있었어요!  음식점이랑 화장실 모두 인테리어가 좋았고, 사장님도 친절하세요! (잘생기심.)  이 근처에서 점심이나 저녁을 고민하시는 분들이시라면적극 추천합니다!"
MA010120220803102114,이나닭강정 신촌점,포장,2.0,신촌동,패스트푸드,포장 주문 할때마다 포장완료 됐다고 알림을 안보내주셔서 반대로 확인전화 하게 만드시네요 맛ㅇ은 좋네요
MA010120220803102114,이나닭강정 신촌점,닭강정,3.0,신촌동,패스트푸드,이름 바뀌기 전부터 먹었는데 오랜만에 다시 먹네요. 속초 닭강정보다 저는 더 맛있다 고 봅니다. ㅎ번창하세여.
MA010120220803102114,이나닭강정 신촌점,기분 좋은,1.0,신촌동,패스트푸드,사장님이 엄청 친절하셔서 포장할때부터 기분 좋았어용 많이 파세요
MA010120220803102114,이나닭강정 신촌점,닭,2.0,신촌동,패스트푸드,맛있는 이나닭 치킨무는 꼭 하나 더 필요합니다
MA010120220803102114,이나닭강정 신촌점,맛있는,13.0,신촌동,패스트푸드,맛있게 잘 먹겠습니다~
MA010120220803102114,이나닭강정 신촌점,간식,1.0,신촌동,패스트푸드,"내일 낮에 있을 모임에 먹으려고 4박스를 주문하고.미리 맛을 보려고 마늘 닭강정을 1박스 더 시켜서 맛을 봤다. 남자 2명이 간식으로 반 정도 먹고 저 정도 남겼으니 양도 푸짐하고, 앙념이 맛있고, 식어도 닭의 쫄깃함이 남아있어 맛이 좋다. 가족들끼리 먹거나, 모임에서 시켜먹기 좋은 음식으로 추천한다."
MA010120220803102114,이나닭강정 신촌점,2명,1.0,신촌동,패스트푸드,"내일 낮에 있을 모임에 먹으려고 4박스를 주문하고.미리 맛을 보려고 마늘 닭강정을 1박스 더 시켜서 맛을 봤다. 남자 2명이 간식으로 반 정도 먹고 저 정도 남겼으니 양도 푸짐하고, 앙념이 맛있고, 식어도 닭의 쫄깃함이 남아있어 맛이 좋다. 가족들끼리 먹거나, 모임에서 시켜먹기 좋은 음식으로 추천한다."
MA010120220803102114,이나닭강정 신촌점,간식 정도,1.0,신촌동,패스트푸드,"내일 낮에 있을 모임에 먹으려고 4박스를 주문하고.미리 맛을 보려고 마늘 닭강정을 1박스 더 시켜서 맛을 봤다. 남자 2명이 간식으로 반 정도 먹고 저 정도 남겼으니 양도 푸짐하고, 앙념이 맛있고, 식어도 닭의 쫄깃함이 남아있어 맛이 좋다. 가족들끼리 먹거나, 모임에서 시켜먹기 좋은 음식으로 추천한다."
MA010120220803102114,이나닭강정 신촌점,2명 간식,1.0,신촌동,패스트푸드,"남자 2명이 간식으로 반 정도 먹고 저 정도 남겼으니 양도 푸짐하고, 앙념이 맛있고, 식어도 닭의 쫄깃함이 남아있어 맛이 좋다"
MA010120220803102114,이나닭강정 신촌점,가족이랑,2.0,신촌동,패스트푸드,"가족들끼리 먹거나, 모임에서 시켜먹기 좋은 음식으로 추천한다"
MA010120220812839157,이대깻잎떡볶이,맛있는,7.0,신촌동,분식,혼밥하기 좋고 한번에 다양하게 맛볼수 있는 메뉴 맛있다 네요
MA010120220812839157,이대깻잎떡볶이,아주머니 분,2.0,신촌동,분식,최고에용 떡볶이 맛있고 주인 아주머니분 정말 친절하셔요! 꼭 여기 가세영
MA010120220812839157,이대깻잎떡볶이,떡볶이,2.0,신촌동,분식,최고에용 떡볶이 맛있고 주인 아주머니분 정말 친절하셔요! 꼭 여기 가세영
MA010120220812839157,이대깻잎떡볶이,맛있는 떡볶이,1.0,신촌동,분식,최고에용 떡볶이 맛있고 주인 아주머니분 정말 친절하셔요! 꼭 여기 가세영
MA010120220812839157,이대깻잎떡볶이,가성비,2.0,신촌동,분식,양이 많고 가성비 값입니다~
MA010120220812839157,이대깻잎떡볶이,가성비 좋은,2.0,신촌동,분식,양이 많고 가성비 값입니다
MA010120220812839157,이대깻잎떡볶이,튀김,2.0,신촌동,분식,맛있어요 튀김굿
MA010120220812839157,이대깻잎떡볶이,맛있는 튀김,1.0,신촌동,분식,맛있어요 튀김굿
MA010120220812839157,이대깻잎떡볶이,신촌 메가박스,1.0,신촌동,분식,깻잎 떡볶이 친절하시고 맛도 좋아서 신촌 메가박스 이용시 너무 좋음
MA010120220812839157,이대깻잎떡볶이,친절한,3.0,신촌동,분식,깻잎 떡볶이 친절하시고 맛도 좋아서 신촌 메가박스 이용시 너무 좋음
MA010120220800086424,이디야 신촌기차역점,친절한,6.0,신촌동,카페,친절하십니다!
MA010120220800086424,이디야 신촌기차역점,맛있는 진한,2.0,신촌동,카페,직원분 넘 친절하시고 이디아 밀크티 처음 마셔보는데 진하고 맛있네요
MA010120220800086424,이디야 신촌기차역점,넓은 매장,2.0,신촌동,카페,지나가다 들렸어요. 매장도 넓고 매장 안쪽에 화장실도 있네요.
MA010120220800086424,이디야 신촌기차역점,콜드브루,2.0,신촌동,카페,역시 연유 콜드브루는 달달하고 맛있습니다
MA010120220800086424,이디야 신촌기차역점,맛있는,6.0,신촌동,카페,언제나맛있는 토피넛라떼 ㅋㅋㅋ 사이즈업 해도 진하고 맛있었어요 토피넛라떼는 이디야가 최고!
MA010120220800086424,이디야 신촌기차역점,라떼,3.0,신촌동,카페,언제나맛있는 토피넛라떼 ㅋㅋㅋ 사이즈업 해도 진하고 맛있었어요 토피넛라떼는 이디야가 최고!
MA010120220800086424,이디야 신촌기차역점,토피넛,3.0,신촌동,카페,언제나맛있는 토피넛라떼 ㅋㅋㅋ 사이즈업 해도 진하고 맛있었어요 토피넛라떼는 이디야가 최고!
MA010120220800086424,이디야 신촌기차역점,넓은,2.0,신촌동,카페,매장 넓어요! 대화하기 좋고 조명은 공부하기 좋은 느낌은 아님!ㅎ
MA010120220800086424,이디야 신촌기차역점,공부하기 좋은,2.0,신촌동,카페,매장 넓어요! 대화하기 좋고 조명은 공부하기 좋은 느낌은 아님!
MA010120220800086424,이디야 신촌기차역점,깨끗한,2.0,신촌동,카페,깨끗하고 좋아요
MA010120220800600549,이디야커피 신촌역점,커피,6.0,신촌동,카페,커피가 맛있어요
MA010120220800600549,이디야커피 신촌역점,친절한,4.0,신촌동,카페,친절하세요!
MA010120220800600549,이디야커피 신촌역점,편한,4.0,신촌동,카페,이디야커피에 자주 와서 커피 마시면서 기분전환도 되네요~ 평일마다 24시간도 되니 매우 간편하네요~^-^
MA010120220800600549,이디야커피 신촌역점,이디야,6.0,신촌동,카페,이디야
MA010120220800600549,이디야커피 신촌역점,음료,6.0,신촌동,카페,음료가 늦여도 너~무늦게나오네요
MA010120220800600549,이디야커피 신촌역점,맛있는,14.0,신촌동,카페,"소금 스콘 지인짜 맛있네요,,,추천합니다"
MA010120220800600549,이디야커피 신촌역점,넓은 매장,5.0,신촌동,카페,매장이 엄청 넓어서 너무 좋아요~ 사장님도 친절하시구요!
MA010120220800600549,이디야커피 신촌역점,넓은,14.0,신촌동,카페,매장이 넓어요 가성비 좋아요
MA010120220800600549,이디야커피 신촌역점,영업,4.0,신촌동,카페,디카페인 콜드브루입니다 신촌점은 새벽영업이라 좋고 복층이라 좌석도 많아요~
MA010120220800600549,이디야커피 신촌역점,공부하기 좋은,5.0,신촌동,카페,공부하기 좋아요~ 화-토는 24시 영업이에요!
MA010120220812628509,이디야커피 연세대점,감미로운,2.0,신촌동,카페,히비스커스가 감미롭습니다. 추천합니다.
